model,perturbation,norm_ratio,abs_ratio,top20_recall,top20_sign,top20_corr
CondAE,EIF4G2,0.6067732572555542,0.5230880379676819,0.3,0.9,0.7128705006548456
CondAE,EIF4H,0.502234160900116,0.40027204155921936,0.35,1.0,0.6588931421822839
CondAE,EIF5A,0.8069244027137756,0.8005449175834656,0.6,1.0,0.9667086986750354
CondAE,EIF6,0.8389073610305786,0.8063514232635498,0.8,1.0,0.8969653804200102
CondAE,ELAC2,0.5607562065124512,0.5368265509605408,0.35,0.9,0.5427478457593059
CondAE,ELL,0.7862447500228882,0.7035388350486755,0.5,1.0,0.9088633666427554
CondAE,ELOB,0.7109229564666748,0.6334808468818665,0.6,1.0,0.8898013011270358
CondAE,ELOF1,0.7263757586479187,0.6875876188278198,0.55,1.0,0.94543508901469
CondAE,ELOVL1,0.4881857633590698,0.4400060772895813,0.35,1.0,0.787493806647424
CondAE,ELP3,0.8155537843704224,0.7153226733207703,0.55,1.0,0.9668711469021397
CondAE,ELP5,0.7902536988258362,0.6875203251838684,0.6,1.0,0.9320754803777878
CondAE,ELP6,0.7180805802345276,0.5910507440567017,0.55,1.0,0.977168479057864
CondAE,EMC1,0.5516796708106995,0.4975653290748596,0.1,0.9,0.8370234023444548
CondAE,EMC4,0.5195846557617188,0.481079638004303,0.3,1.0,0.7541890869033311
CondAE,EMC7,0.5462878346443176,0.45386749505996704,0.5,1.0,0.6737731441884593
CondAE,ENO1,0.3031172752380371,0.36758342385292053,0.15,0.8,0.7519306980053226
CondAE,ENY2,0.6985066533088684,0.6406080722808838,0.55,1.0,0.905844709654057
CondAE,EPRS,0.839684247970581,0.806538999080658,0.65,1.0,0.95602615412917
CondAE,ERAL1,0.4848839342594147,0.38294517993927,0.35,1.0,0.8757101578432631
CondAE,ERCC2,0.6809866428375244,0.5942394137382507,0.4,1.0,0.9412357311765641
CondAE,ERCC3,0.4420923590660095,0.36023059487342834,0.25,0.95,0.8160037868614362
CondAE,ESF1,0.7791852951049805,0.659405529499054,0.8,1.0,0.9454092548518644
CondAE,ETF1,0.8724310994148254,0.8173843026161194,0.7,1.0,0.9665205267757888
CondAE,EXOC1,0.592624306678772,0.4900791049003601,0.5,1.0,0.9313839292174434
CondAE,EXOC2,0.5389880537986755,0.45009714365005493,0.4,1.0,0.8395782513707989
CondAE,EXOC3,0.4296126663684845,0.33128640055656433,0.2,0.95,0.7378776820717536
CondAE,EXOC4,0.5846067070960999,0.5038340091705322,0.35,0.95,0.8515272177701112
CondAE,EXOC5,0.48560839891433716,0.3889961540699005,0.4,0.9,0.7984953572761566
CondAE,EXOC7,0.8301109075546265,0.7450223565101624,0.65,1.0,0.9795482727447216
CondAE,EXOSC1,0.5677789449691772,0.453807532787323,0.55,1.0,0.929300795084241
CondAE,EXOSC2,0.8577202558517456,0.8413682579994202,0.65,1.0,0.9339545268769767
CondAE,EXOSC3,0.839391827583313,0.8086156249046326,0.6,1.0,0.9183621447342096
CondAE,EXOSC4,0.8496044874191284,0.8295417428016663,0.6,1.0,0.915934174137311
CondAE,EXOSC5,0.8640218377113342,0.8249596357345581,0.7,1.0,0.9315448487449964
CondAE,EXOSC7,0.7870103120803833,0.712177574634552,0.65,1.0,0.8813208333920327
CondAE,EXOSC8,0.8477819561958313,0.8170687556266785,0.6,1.0,0.8910292227723067
CondAE,EXOSC9,0.8432457447052002,0.8280042409896851,0.65,1.0,0.9207629148879257
CondAE,F8A1,0.37199974060058594,0.3048141896724701,0.1,0.75,0.5164657360462331
CondAE,FAM136A,0.8480706810951233,0.7889348864555359,0.65,1.0,0.9680249652069393
CondAE,FAM207A,0.508762538433075,0.4199928343296051,0.4,0.75,0.7993582404012329
CondAE,FAM32A,0.8285014629364014,0.820002019405365,0.55,0.95,0.9285741974608293
CondAE,FARSA,0.8579362034797668,0.7988128066062927,0.55,1.0,0.9616528159096142
CondAE,FASN,0.6432586908340454,0.5939313173294067,0.25,0.95,0.7688473953046909
CondAE,FASTKD5,0.4504741430282593,0.4534854292869568,0.4,0.75,0.4941099456067501
CondAE,FAU,0.8908445239067078,0.8834632635116577,0.85,1.0,0.9319067024181131
CondAE,FBLIM1,0.40911397337913513,0.3300313353538513,0.2,0.95,0.7137464482320497
CondAE,FBXO42,0.4931735098361969,0.4171842932701111,0.15,0.95,0.7532803844839896
CondAE,FCF1,0.865321934223175,0.7964028120040894,0.75,1.0,0.9755892657235523
CondAE,FDPS,0.6034425497055054,0.5112010836601257,0.25,1.0,0.9161254741772764
CondAE,FDXR,0.4272948205471039,0.36487647891044617,0.15,0.95,0.36681548506841516
CondAE,FGFR1OP,0.5206546783447266,0.4285292625427246,0.1,0.9,0.8547507409057465
CondAE,FKBP9,0.6748279333114624,0.6086782813072205,0.65,1.0,0.8775883410065464
CondAE,FNBP4,0.554092288017273,0.4846082925796509,0.5,0.95,0.8487859012186706
CondAE,FNTA,0.8051486015319824,0.752335250377655,0.55,0.9,0.887080416614064
CondAE,FOXO1,0.4448702037334442,0.40767648816108704,0.2,1.0,0.8343300364074262
CondAE,FXN,0.6198129057884216,0.6059061884880066,0.35,1.0,0.7498208272526924
CondAE,GABPA,0.5599040389060974,0.4596478044986725,0.7,1.0,0.8180979057627246
CondAE,GABPB1,0.7445259094238281,0.6624499559402466,0.65,0.95,0.811310100115602
CondAE,GAR1,0.7885568737983704,0.6773078441619873,0.65,1.0,0.9745699176779816
CondAE,GART,0.5739091038703918,0.48203498125076294,0.25,0.95,0.8240980331990043
CondAE,GCLC,0.47971153259277344,0.4261781871318817,0.25,0.8,0.4121268017710694
CondAE,GEMIN4,0.6755033731460571,0.6137726902961731,0.3,1.0,0.603231175227156
CondAE,GEMIN5,0.8272941708564758,0.8184886574745178,0.4,1.0,0.9606704428288051
CondAE,GFER,0.7376749515533447,0.6351162195205688,0.7,1.0,0.9433566205267814
CondAE,GFM1,0.8717842102050781,0.8188817501068115,0.7,1.0,0.9726454568778362
CondAE,GFOD2,0.5787897706031799,0.4752192497253418,0.5,0.95,0.8942953685338964
CondAE,GINS1,0.8623597025871277,0.7972343564033508,0.75,1.0,0.9679859110287999
CondAE,GINS2,0.7263851761817932,0.6223342418670654,0.7,1.0,0.8911898872513
CondAE,GINS4,0.7807384729385376,0.7107985615730286,0.55,1.0,0.9347499312148602
CondAE,GLB1,0.8664494752883911,0.8192082047462463,0.8,1.0,0.9700360228528019
CondAE,GLE1,0.7857583165168762,0.7404158115386963,0.5,1.0,0.8932996870311057
CondAE,GLRX3,0.476231187582016,0.38582319021224976,0.4,1.0,0.654792321783081
CondAE,GLRX5,0.5089933276176453,0.4057512879371643,0.45,0.9,0.7602799017128826
CondAE,GMPPB,0.6654003858566284,0.5377151966094971,0.55,1.0,0.9634712248088513
CondAE,GNB1L,0.5871180295944214,0.48692238330841064,0.45,1.0,0.9216212520263992
CondAE,GNL2,0.8804723024368286,0.8461998105049133,0.75,1.0,0.9656589692324362
CondAE,GNL3,0.8924214243888855,0.8404242396354675,0.75,1.0,0.972513982299843
CondAE,GNL3L,0.8529528379440308,0.784203052520752,0.75,1.0,0.9643068471046452
CondAE,GNPAT,0.7770051956176758,0.6614072918891907,0.85,1.0,0.9517372800617294
CondAE,GNPNAT1,0.4860059916973114,0.5017518997192383,0.35,0.95,0.8054494686230043
CondAE,GOLT1B,0.5330641269683838,0.4390106499195099,0.3,0.9,0.7458998318868029
CondAE,GPKOW,0.7707803845405579,0.7495007514953613,0.45,1.0,0.9455258127579458
CondAE,GPN1,0.8132148385047913,0.7676085829734802,0.55,1.0,0.8780388233055394
CondAE,GPN3,0.8780134916305542,0.8522676229476929,0.75,0.95,0.898313502439527
CondAE,GPS1,0.867687463760376,0.85467129945755,0.7,0.95,0.9615235332107289
CondAE,GPS2,0.571571409702301,0.5057957172393799,0.4,1.0,0.9096288918937129
CondAE,GRPEL1,0.8946266770362854,0.8340144157409668,0.7,1.0,0.9672849969411416
CondAE,GRSF1,0.6575619578361511,0.5190070271492004,0.6,1.0,0.9491844897754801
CondAE,GRWD1,0.4453710615634918,0.3672274053096771,0.2,0.9,0.5362202831222457
CondAE,GSK3B,0.4657534062862396,0.4100498557090759,0.3,0.85,0.7019006614135345
CondAE,GSPT1,0.8910536170005798,0.8388774991035461,0.75,1.0,0.9685622910964917
CondAE,GTF2A1,0.8385511636734009,0.8407161831855774,0.6,1.0,0.9301564719060271
CondAE,GTF2A2,0.5497522354125977,0.49231889843940735,0.4,1.0,0.8973341016373811
CondAE,GTF2E1,0.5814304947853088,0.48996859788894653,0.4,0.95,0.767818371769156
CondAE,GTF2E2,0.8634650707244873,0.8639426827430725,0.6,0.95,0.8211694932729385
CondAE,GTF2F2,0.8067486882209778,0.7753084301948547,0.65,1.0,0.915582941878972
CondAE,GTF2H1,0.7825298309326172,0.7365540266036987,0.6,1.0,0.8958103494059715
CondAE,GTF2H3,0.5610055327415466,0.4480701684951782,0.5,1.0,0.8390302987846946
CondAE,GTF2H4,0.5959474444389343,0.5030527114868164,0.2,0.85,0.7392849565922262
CondAE,GTF3A,0.733626663684845,0.6218975186347961,0.6,1.0,0.909467249462195
CondAE,GTF3C1,0.5152832269668579,0.45653170347213745,0.25,0.9,0.7177503182701147
CondAE,GTF3C2,0.6297957301139832,0.575066089630127,0.4,1.0,0.8512504428010261
CondAE,GTF3C6,0.519132673740387,0.4173119068145752,0.3,1.0,0.8284766470663842
CondAE,GTPBP4,0.8722888231277466,0.7934545874595642,0.85,1.0,0.9666416277886984
CondAE,GUK1,0.48185792565345764,0.43899399042129517,0.35,0.9,0.6526004283017783
CondAE,GYG1,0.6225249171257019,0.5333356857299805,0.35,1.0,0.9683533988543406
CondAE,H2AFX,0.5568843483924866,0.49587902426719666,0.4,0.95,0.5159795405088302
CondAE,H2AFZ,0.48985135555267334,0.5259572863578796,0.3,0.95,0.7793625139773898
CondAE,H3F3A,0.4560707211494446,0.45251137018203735,0.3,0.95,0.2623698349175019
CondAE,HAMP,0.537214457988739,0.4478490948677063,0.35,0.9,0.755940941797806
CondAE,HARS,0.8935955166816711,0.8256067037582397,0.55,1.0,0.98378123961367
CondAE,HAUS8,0.5924751162528992,0.46696576476097107,0.6,1.0,0.8741638546533861
CondAE,HDAC3,0.6133096814155579,0.5783414244651794,0.45,1.0,0.8818461074843708
CondAE,HDAC7,0.742717981338501,0.6884281635284424,0.5,1.0,0.944672836048319
CondAE,HECTD1,0.5060965418815613,0.42571893334388733,0.25,0.95,0.8423254648067153
CondAE,HERC1,0.6025737524032593,0.49396976828575134,0.55,1.0,0.8528395292025971
CondAE,HGS,0.9010008573532104,0.8150787949562073,0.75,1.0,0.9792545878385884
CondAE,HHEX,0.46238577365875244,0.3932575285434723,0.05,0.85,0.705406468030164
CondAE,HIPK1,0.609253466129303,0.5910468101501465,0.35,1.0,0.6470518466486436
CondAE,HIST1H2BN,0.6002295613288879,0.44270220398902893,0.6,0.95,0.8386561593896857
CondAE,HJURP,0.6074649691581726,0.5072410106658936,0.35,0.95,0.7660869186901884
CondAE,HMBOX1,0.42371484637260437,0.3537631034851074,0.15,0.95,0.760735001603282
CondAE,HMGA1,0.5074142217636108,0.43278127908706665,0.45,1.0,0.8440264260053463
CondAE,HMGB3,0.7511433959007263,0.62699294090271,0.8,1.0,0.9657002619577701
CondAE,HMGCS1,0.8150196671485901,0.7736924886703491,0.6,0.95,0.8203193809234298
CondAE,HNRNPA1,0.5734372735023499,0.4679197669029236,0.35,1.0,0.8426347349839303
CondAE,HNRNPDL,0.640823245048523,0.5596057772636414,0.55,0.95,0.8424275690140101
CondAE,HNRNPH1,0.4701746702194214,0.41897907853126526,0.2,0.85,0.7586218219003062
CondAE,HNRNPK,0.8329562544822693,0.7620212435722351,0.65,1.0,0.8787354122598332
CondAE,HNRNPL,0.7081629633903503,0.6026368737220764,0.65,1.0,0.9082227036842935
CondAE,HPS5,0.6642603874206543,0.5958472490310669,0.35,0.95,0.6366981936522498
CondAE,HS6ST1,0.4515143632888794,0.36733242869377136,0.2,1.0,0.8162082738412307
CondAE,HSCB,0.4284345805644989,0.34592288732528687,0.35,0.85,0.6960556041404309
CondAE,HSD17B10,0.7918933033943176,0.7222827076911926,0.7,0.95,0.9743511757881611
CondAE,HSD17B12,0.5876429080963135,0.4753345847129822,0.5,1.0,0.9479094444935563
CondAE,HSP90B1,0.5342283248901367,0.5519163012504578,0.3,0.8,0.7300600378877546
CondAE,HSPA14,0.5764180421829224,0.46738365292549133,0.45,0.95,0.8920701202227976
CondAE,HSPA8,0.6861956119537354,0.6340528130531311,0.65,0.9,0.7955052989007887
CondAE,HSPA9,0.9106189012527466,0.8813946843147278,0.5,1.0,0.9767137782026439
CondAE,HSPE1,0.8770883083343506,0.835591733455658,0.6,1.0,0.9087261344546584
CondAE,HUS1,0.4428202509880066,0.36001795530319214,0.4,0.95,0.8048188506679514
CondAE,HUWE1,0.6611212491989136,0.5587223768234253,0.35,0.9,0.6671699771057182
CondAE,IARS,0.7863535284996033,0.6954657435417175,0.55,1.0,0.958095420922995
CondAE,IARS2,0.8754609823226929,0.8184168934822083,0.6,1.0,0.9659905589882257
CondAE,ICE1,0.8730470538139343,0.8393321633338928,0.6,1.0,0.9780224215049571
CondAE,ILF2,0.7747300267219543,0.6528716087341309,0.8,1.0,0.8703735860825772
CondAE,ILF3,0.6128895282745361,0.5225095748901367,0.4,0.95,0.8300328662039506
CondAE,IMP4,0.8906432390213013,0.8457953929901123,0.75,1.0,0.9691017490032091
CondAE,IMPA2,0.8280674815177917,0.7333065867424011,0.7,1.0,0.9669794199275168
CondAE,IMPDH2,0.6977309584617615,0.6048074960708618,0.6,1.0,0.9532973943596706
CondAE,INF2,0.488786518573761,0.3798777163028717,0.5,1.0,0.8691874586514253
CondAE,INO80,0.5657574534416199,0.49340611696243286,0.3,1.0,0.8527793569803823
CondAE,INO80B,0.5755618810653687,0.48908281326293945,0.4,1.0,0.7788629228881854
CondAE,INPPL1,0.676647961139679,0.5575548410415649,0.6,0.95,0.8905986671005067
CondAE,INTS1,0.547527551651001,0.4900737404823303,0.2,0.95,0.8273905472697193
CondAE,INTS10,0.5528985261917114,0.4741416275501251,0.3,0.95,0.816995163064695
CondAE,INTS11,0.854215681552887,0.7659503817558289,0.85,1.0,0.972523049175757
CondAE,INTS12,0.5183684825897217,0.447503000497818,0.4,1.0,0.6967241341961377
CondAE,INTS13,0.5899597406387329,0.5149742364883423,0.45,1.0,0.8633751028221699
CondAE,INTS14,0.7589370012283325,0.7286714315414429,0.6,1.0,0.9290803916651119
CondAE,INTS2,0.8643007874488831,0.8471578359603882,0.55,1.0,0.924496526131949
CondAE,INTS3,0.7937306761741638,0.753728985786438,0.75,1.0,0.9706706058796688
CondAE,INTS4,0.831649124622345,0.7659419775009155,0.6,1.0,0.930569636988357
CondAE,INTS5,0.8482213616371155,0.8219671845436096,0.55,1.0,0.9397572556926681
CondAE,INTS6,0.7319397926330566,0.6383099555969238,0.5,1.0,0.9433487237902625
CondAE,INTS7,0.7880653142929077,0.7167689204216003,0.6,1.0,0.9408722280313002
CondAE,INTS8,0.8697677254676819,0.8487744927406311,0.7,1.0,0.958796322466096
CondAE,INTS9,0.8313124775886536,0.7909667491912842,0.6,0.95,0.8936032971150885
CondAE,IPO11,0.6212353110313416,0.5385284423828125,0.5,0.95,0.8540112896035678
CondAE,IPO7,0.8284065127372742,0.6951022148132324,0.8,1.0,0.9797145320957952
CondAE,IPO9,0.6483206748962402,0.5649557709693909,0.4,1.0,0.9006075303290203
CondAE,ISCA2,0.6615241169929504,0.5770833492279053,0.55,1.0,0.6420224457402549
CondAE,ISCU,0.5698059797286987,0.4904482066631317,0.35,0.95,0.7601007022003442
CondAE,ISG20L2,0.8888428211212158,0.8355129361152649,0.8,1.0,0.9794014450513567
CondAE,IST1,0.5773417353630066,0.46406564116477966,0.35,0.95,0.896447473099436
CondAE,ITGB1BP1,0.5193581581115723,0.4317369759082794,0.25,0.95,0.5933165819078584
CondAE,IWS1,0.5936996340751648,0.5478789806365967,0.4,0.9,0.8499746865582966
CondAE,JMJD6,0.4065808355808258,0.32976460456848145,0.25,0.95,0.8421776460041747
CondAE,KAT7,0.5742568969726562,0.48514583706855774,0.35,1.0,0.8487153533690617
CondAE,KCMF1,0.547450065612793,0.45740851759910583,0.4,0.9,0.7329187161964063
CondAE,KDM1A,0.6263995170593262,0.5598196983337402,0.3,1.0,0.8864424818754179
CondAE,KDM6A,0.5656310319900513,0.5189836621284485,0.15,1.0,0.8646805261834769
CondAE,KEAP1,0.7423307299613953,0.7043400406837463,0.6,1.0,0.8735977168418321
CondAE,KIAA0586,0.7821632027626038,0.6888812780380249,0.6,1.0,0.9671328256109767
CondAE,KIAA1143,0.4228227436542511,0.3435850441455841,0.1,0.95,0.7431851530516342
CondAE,KIF11,0.6017586588859558,0.49881449341773987,0.6,1.0,0.8058354280525913
CondAE,KIF18B,0.8540898561477661,0.7648400068283081,0.75,1.0,0.975923379038282
CondAE,KIN,0.874497652053833,0.8309147953987122,0.8,1.0,0.9714708733274814
CondAE,KRI1,0.8927176594734192,0.8495904207229614,0.85,1.0,0.9689585002980855
CondAE,KRR1,0.8278664350509644,0.719377338886261,0.75,1.0,0.9683439618962073
CondAE,KTI12,0.6180695295333862,0.4759784936904907,0.75,1.0,0.9526576000284461
CondAE,LAMB1,0.7431169748306274,0.6692365407943726,0.65,1.0,0.9658978561572118
CondAE,LAMTOR1,0.5378953814506531,0.45498865842819214,0.25,1.0,0.875117438468374
CondAE,LAMTOR4,0.5721603035926819,0.4548719823360443,0.65,0.95,0.8049768069625738
CondAE,LARS,0.885040819644928,0.8502720594406128,0.7,1.0,0.9721404097139366
CondAE,LARS2,0.712485134601593,0.5854774713516235,0.6,1.0,0.9206351557030968
CondAE,LAS1L,0.8815502524375916,0.8118807077407837,0.85,1.0,0.9759112271336096
CondAE,LDB1,0.48083949089050293,0.3977213501930237,0.25,1.0,0.8485053996535025
CondAE,LETM1,0.7695779800415039,0.6424862742424011,0.6,1.0,0.9580467911177356
CondAE,LIMS1,0.4572685956954956,0.38107725977897644,0.25,0.95,0.6984066665332146
CondAE,LIN52,0.5598263740539551,0.5391541123390198,0.35,1.0,0.8906387617453453
CondAE,LONP1,0.7796244621276855,0.6827945709228516,0.6,0.95,0.9205110011784341
CondAE,LPIN1,0.4341782033443451,0.3589296042919159,0.2,0.85,0.707914303745523
CondAE,LRP5,0.3760085105895996,0.3712921738624573,0.3,0.8,0.7086416695208985
CondAE,LRR1,0.813869297504425,0.697001039981842,0.65,1.0,0.9674639653277975
CondAE,LSG1,0.9011775851249695,0.853223443031311,0.9,1.0,0.9751899122220908
CondAE,LSM10,0.669665515422821,0.5171477198600769,0.4,0.95,0.9401190680000724
CondAE,LSM12,0.6744349002838135,0.6750420928001404,0.4,1.0,0.7610016580735217
CondAE,LSM2,0.8304011821746826,0.7916904091835022,0.6,1.0,0.943072552064231
CondAE,LSM3,0.764193594455719,0.7051200270652771,0.45,1.0,0.8329177130750358
CondAE,LSM4,0.862101674079895,0.8138015866279602,0.8,1.0,0.9683240156762505
CondAE,LSM5,0.8437276482582092,0.8172447681427002,0.7,1.0,0.9326086663172087
CondAE,LSM6,0.858623743057251,0.8295958042144775,0.65,1.0,0.9576386973489442
CondAE,LSM7,0.8325985670089722,0.800338625907898,0.65,1.0,0.9482731293683625
CondAE,LTBP3,0.5114361047744751,0.44347044825553894,0.25,0.95,0.807132379020362
CondAE,LTV1,0.8735144138336182,0.8448969721794128,0.7,1.0,0.9574069998926701
CondAE,LYRM4,0.6008641719818115,0.45828238129615784,0.55,1.0,0.8192345192616256
CondAE,MAD2L1,0.7141435146331787,0.5982083082199097,0.65,1.0,0.12231925609286175
CondAE,MAD2L2,0.609685480594635,0.5556310415267944,0.5,1.0,0.7681832877038137
CondAE,MAK16,0.8700531125068665,0.8018332123756409,0.8,1.0,0.9735233715232559
CondAE,MALSU1,0.6778925657272339,0.5588654279708862,0.55,1.0,0.9292395468697853
CondAE,MANF,0.42635422945022583,0.33322736620903015,0.4,0.85,0.5644221726636018
CondAE,MAP2K7,0.7566550970077515,0.6726108193397522,0.65,1.0,0.8895145058209137
CondAE,MARS,0.8677241206169128,0.8005901575088501,0.65,1.0,0.9681898811959676
CondAE,MASTL,0.4429698884487152,0.3737797737121582,0.45,0.95,0.8295542758998286
CondAE,MAT2A,0.4616948664188385,0.38756173849105835,0.3,0.9,0.7295879083388798
CondAE,MAX,0.6881742477416992,0.5862115621566772,0.3,1.0,0.942819107446586
CondAE,MBD3,0.5527280569076538,0.47217869758605957,0.3,1.0,0.8497748906195706
CondAE,MBIP,0.5026322603225708,0.42419496178627014,0.25,0.95,0.857253615123821
CondAE,MBNL1,0.7678447961807251,0.6941320300102234,0.55,1.0,0.8656559021788057
CondAE,MBTPS1,0.7423030138015747,0.6505640149116516,0.7,1.0,0.7042443879602741
CondAE,MBTPS2,0.7185067534446716,0.6026163697242737,0.75,1.0,0.5097139390512946
CondAE,MCL1,0.5468522906303406,0.4602416157722473,0.35,0.95,0.7655718766478327
CondAE,MCM2,0.8618646264076233,0.7622299194335938,0.8,1.0,0.9737765093500569
CondAE,MCM3,0.8590949177742004,0.7949828505516052,0.7,1.0,0.9149389826914833
CondAE,MCM3AP,0.5714843273162842,0.46259161829948425,0.5,1.0,0.8042767618799073
CondAE,MCM5,0.7012087106704712,0.6104556918144226,0.5,1.0,0.8785274977922388
CondAE,MCM6,0.906444787979126,0.8787875175476074,0.8,1.0,0.9787121515554094
CondAE,MCM7,0.6122045516967773,0.49260830879211426,0.4,1.0,0.8847630304530582
CondAE,MCMBP,0.7632498741149902,0.7065033912658691,0.6,1.0,0.827950988754436
CondAE,MDN1,0.88905930519104,0.837909460067749,0.75,1.0,0.9723460768168315
CondAE,MED11,0.8716377019882202,0.8308150768280029,0.8,1.0,0.7891529705660965
CondAE,MED14,0.8657068014144897,0.8401515483856201,0.65,1.0,0.9651965586356055
CondAE,MED16,0.5023291110992432,0.4231127202510834,0.35,1.0,0.9087953172942304
CondAE,MED17,0.835737943649292,0.7779701352119446,0.75,1.0,0.9698975390903017
CondAE,MED19,0.8464893698692322,0.8073434233665466,0.65,1.0,0.9207749297090705
CondAE,MED20,0.8336628675460815,0.7912628054618835,0.6,1.0,0.9664373707436458
CondAE,MED21,0.8698816299438477,0.8208711743354797,0.7,1.0,0.9756486728320715
CondAE,MED26,0.7081950306892395,0.6305240988731384,0.45,0.95,0.9311587610639107
CondAE,MED29,0.8328760862350464,0.7690006494522095,0.7,1.0,0.9748685478582247
CondAE,MED30,0.8722825050354004,0.8419893383979797,0.75,1.0,0.9500180488269506
CondAE,MED4,0.9072571396827698,0.8881449103355408,0.75,1.0,0.9549748676092277
CondAE,MED6,0.8060133457183838,0.7429549694061279,0.7,1.0,0.882796022357697
CondAE,MED7,0.8795128464698792,0.8549063205718994,0.8,1.0,0.9636840150102047
CondAE,MED8,0.8559417128562927,0.8198790550231934,0.7,1.0,0.9479480655955678
CondAE,MED9,0.8631154298782349,0.8309676051139832,0.9,1.0,0.9436503682523836
CondAE,MEN1,0.5639573335647583,0.45938652753829956,0.25,0.95,0.8223330540070154
CondAE,METAP1,0.618689239025116,0.5134671926498413,0.45,1.0,0.9340376054841999
CondAE,METAP2,0.5596491694450378,0.4861713647842407,0.15,1.0,0.860710289393673
CondAE,METTL1,0.49770882725715637,0.4248286485671997,0.2,1.0,0.8656677612150178
CondAE,METTL14,0.5909240245819092,0.49783170223236084,0.45,0.95,0.8677778308067994
CondAE,METTL17,0.5779007077217102,0.49254757165908813,0.25,1.0,0.8636719483670595
CondAE,METTL3,0.6536712646484375,0.5646790266036987,0.55,0.95,0.9100158894044137
CondAE,MEX3A,0.7831085324287415,0.699049711227417,0.75,1.0,0.9771416959242185
CondAE,MICOS10,0.640055239200592,0.5482522249221802,0.55,1.0,0.8615507253768241
CondAE,MIOS,0.5565966963768005,0.4579034745693207,0.35,0.95,0.837065774739604
CondAE,MIPEP,0.5225639343261719,0.44530293345451355,0.3,1.0,0.8194163107964032
CondAE,MIS18BP1,0.8354719281196594,0.6955519318580627,0.85,1.0,0.955943227239013
CondAE,MLLT6,0.767551064491272,0.7070500254631042,0.45,0.9,0.8052284237510245
CondAE,MMS19,0.6447519063949585,0.5536792278289795,0.55,1.0,0.9442593227056436
CondAE,MMS22L,0.7362266182899475,0.625084638595581,0.65,1.0,0.937642648854923
