model,perturbation,real_delta_norm,pred_delta_norm,norm_ratio,abs_ratio,top20_sign,top20_recall
VAE_no_norm,MRPL32,3.6355383,2.6601148,0.7316976,0.62512153,1.0,0.35
VAE_no_norm,MRPL34,3.8393013,3.5144982,0.91540045,0.866716,1.0,0.8
VAE_no_norm,MRPL35,3.9905636,3.4784155,0.8716602,0.84348226,1.0,0.65
VAE_no_norm,MRPL36,3.2954135,2.828318,0.85825896,0.8235663,1.0,0.65
VAE_no_norm,MRPL37,3.678442,2.5470278,0.6924203,0.54725134,1.0,0.6
VAE_no_norm,MRPL38,3.1979856,2.250803,0.703819,0.58796084,1.0,0.6
VAE_no_norm,MRPL39,3.4568944,2.574296,0.7446846,0.66926336,1.0,0.55
VAE_no_norm,MRPL4,4.1048737,3.0011907,0.73112863,0.60656124,1.0,0.5
VAE_no_norm,MRPL41,4.536883,3.8195598,0.84189075,0.75153786,1.0,0.65
VAE_no_norm,MRPL49,5.0192676,4.186981,0.8341817,0.75265056,1.0,0.65
VAE_no_norm,MRPL50,3.3395379,2.0737762,0.620977,0.52655345,1.0,0.35
VAE_no_norm,MRPL51,4.081273,3.1294878,0.76679206,0.68384767,1.0,0.65
VAE_no_norm,MRPL54,3.737419,2.8721137,0.7684752,0.69100076,1.0,0.55
VAE_no_norm,MRPL9,3.4909706,2.4060729,0.68922746,0.57146823,1.0,0.45
VAE_no_norm,MRPS10,4.138545,3.01816,0.7292805,0.6226807,1.0,0.55
VAE_no_norm,MRPS16,2.7248337,1.5657909,0.57463723,0.46842617,1.0,0.45
VAE_no_norm,MRPS17,3.1859775,2.11007,0.6622991,0.5738044,1.0,0.3
VAE_no_norm,MRPS21,3.3194733,2.427365,0.73125005,0.6546261,1.0,0.45
VAE_no_norm,MRPS23,3.8450332,2.804384,0.72935236,0.62953067,1.0,0.6
VAE_no_norm,MRPS25,3.8212245,2.6609776,0.6963678,0.62080866,1.0,0.55
VAE_no_norm,MRPS26,4.3428087,3.2877128,0.7570476,0.6575362,1.0,0.7
VAE_no_norm,MRPS30,4.875607,3.9447246,0.8090735,0.7027212,1.0,0.7
VAE_no_norm,MRPS33,3.5075333,2.2893336,0.6526905,0.5388076,1.0,0.5
VAE_no_norm,MRPS34,3.7880774,2.736247,0.72233135,0.6364579,1.0,0.45
VAE_no_norm,MRPS35,4.95656,3.8947775,0.78578234,0.6742993,1.0,0.75
VAE_no_norm,MRPS5,4.3981676,3.493197,0.79423916,0.6975338,1.0,0.65
VAE_no_norm,MRPS6,2.6310282,1.5387925,0.58486354,0.5337538,0.95,0.2
VAE_no_norm,MRPS7,2.6049404,1.2732149,0.48876932,0.37436226,0.9,0.25
VAE_no_norm,MRPS9,3.850311,2.5979118,0.6747278,0.5499222,1.0,0.5
VAE_no_norm,MSL1,3.1754525,1.759733,0.5541676,0.54176474,0.95,0.2
VAE_no_norm,MSRB1,2.692217,1.3636222,0.5065053,0.45174667,0.95,0.4
VAE_no_norm,MST1,2.6930208,1.1136512,0.41353232,0.3448231,0.85,0.3
VAE_no_norm,MTG2,1.918477,1.021097,0.5322435,0.4328562,0.95,0.35
VAE_no_norm,MTHFD1,3.0641184,1.535861,0.50124073,0.42888862,0.9,0.25
VAE_no_norm,MTOR,2.4238892,1.5152283,0.6251228,0.5285164,1.0,0.45
VAE_no_norm,MVD,2.8171098,1.8837804,0.6686925,0.5255101,1.0,0.6
VAE_no_norm,MVK,1.4152048,0.5658951,0.39986798,0.31554207,0.9,0.2
VAE_no_norm,MYBBP1A,6.0792375,5.428146,0.89289916,0.8407891,1.0,0.85
VAE_no_norm,MYBL2,3.26748,2.7625113,0.84545624,0.77458215,1.0,0.75
VAE_no_norm,MYC,5.52264,4.1183205,0.74571586,0.7137571,1.0,0.4
VAE_no_norm,MYCBP,2.2617216,1.0100646,0.44659105,0.36945626,0.95,0.15
VAE_no_norm,MYSM1,2.6892278,1.2867353,0.4784776,0.39343178,0.9,0.15
VAE_no_norm,MZT1,2.9699922,1.6375508,0.5513654,0.4321166,1.0,0.4
VAE_no_norm,NAA10,4.9418464,3.7573614,0.7603153,0.69887054,1.0,0.7
VAE_no_norm,NAA15,3.618459,1.9810753,0.54749143,0.49018395,1.0,0.2
VAE_no_norm,NAA20,2.7310417,1.4093592,0.5160519,0.43080062,0.9,0.3
VAE_no_norm,NAA25,2.9870884,2.2287214,0.7461183,0.6174032,1.0,0.7
VAE_no_norm,NAA30,3.0348203,1.6433659,0.5415035,0.42490676,0.95,0.35
VAE_no_norm,NAA35,2.0661192,0.95605785,0.4627312,0.37366483,0.95,0.3
VAE_no_norm,NAA50,2.9839423,2.0772524,0.6961436,0.5796652,1.0,0.5
VAE_no_norm,NACA,7.6045337,6.62765,0.8715393,0.81013143,1.0,0.9
VAE_no_norm,NAF1,2.9700363,2.2678385,0.76357263,0.6459518,1.0,0.8
VAE_no_norm,NAGLU,1.8098263,0.71855533,0.39703,0.32316002,0.95,0.0
VAE_no_norm,NAPG,2.050606,1.0647985,0.5192604,0.42050797,0.95,0.45
VAE_no_norm,NARS,6.890522,5.947282,0.8631105,0.83553886,1.0,0.5
VAE_no_norm,NARS2,1.8260266,0.847618,0.46418712,0.37905744,0.85,0.15
VAE_no_norm,NBAS,4.2610097,3.2237694,0.7565741,0.65463793,1.0,0.6
VAE_no_norm,NCAPD2,2.1904821,1.0251483,0.4680012,0.40249053,0.9,0.2
VAE_no_norm,NCAPG2,3.428238,2.6110682,0.76163566,0.6527352,1.0,0.65
VAE_no_norm,NCAPH2,4.1173053,3.432919,0.8337781,0.7411554,1.0,0.75
VAE_no_norm,NCKAP1,2.659587,1.2656846,0.4758952,0.4229439,1.0,0.3
VAE_no_norm,NDC1,2.7883244,1.4638449,0.5249909,0.47746885,0.95,0.25
VAE_no_norm,NDUFA11,3.4367347,2.2284672,0.64842576,0.52925795,1.0,0.6
VAE_no_norm,NDUFA2,5.50868,4.15572,0.75439495,0.72559685,1.0,0.5
VAE_no_norm,NDUFA3,5.4650493,4.3130674,0.78920925,0.6882277,1.0,0.65
VAE_no_norm,NDUFA6,4.5166197,3.4236832,0.7580189,0.66396695,1.0,0.7
VAE_no_norm,NDUFAB1,5.5012064,4.5570183,0.82836705,0.76601124,1.0,0.7
VAE_no_norm,NDUFAF3,2.9961205,1.5699581,0.523997,0.42971078,0.95,0.45
VAE_no_norm,NDUFAF5,3.2102706,1.9360083,0.60306704,0.5013561,1.0,0.55
VAE_no_norm,NDUFAF7,4.2240095,3.5023158,0.82914484,0.68749934,1.0,0.85
VAE_no_norm,NDUFB3,3.0731711,1.8748407,0.6100671,0.4877055,0.95,0.5
VAE_no_norm,NDUFB4,5.004232,3.962471,0.791824,0.70460784,1.0,0.65
VAE_no_norm,NDUFB8,4.725877,3.56145,0.7536062,0.6453036,1.0,0.7
VAE_no_norm,NDUFS3,4.044398,2.8400495,0.7022181,0.57394224,1.0,0.55
VAE_no_norm,NELFA,5.671689,4.003018,0.7057894,0.6902982,1.0,0.5
VAE_no_norm,NELFB,3.2485328,2.099671,0.64634436,0.59497756,1.0,0.4
VAE_no_norm,NELFCD,3.6456141,2.1990712,0.6032101,0.5413682,1.0,0.35
VAE_no_norm,NELFE,4.939256,3.3245795,0.67309314,0.6495452,0.95,0.5
VAE_no_norm,NEMF,2.28289,0.9354947,0.40978527,0.33387053,1.0,0.1
VAE_no_norm,NFATC2IP,2.0724843,0.8776779,0.42349076,0.3540644,0.75,0.15
VAE_no_norm,NFKBIE,3.458813,2.1092157,0.60980916,0.5349097,0.95,0.45
VAE_no_norm,NFRKB,2.9000826,1.996411,0.68839794,0.58997023,1.0,0.45
VAE_no_norm,NFS1,3.995251,3.2412362,0.81127226,0.72140193,1.0,0.65
VAE_no_norm,NFYB,2.2862356,1.151166,0.50352025,0.43025026,1.0,0.35
VAE_no_norm,NFYC,3.867114,2.125651,0.5496737,0.5592847,0.95,0.1
VAE_no_norm,NHLRC2,2.7335608,1.2639722,0.46239036,0.40338153,0.95,0.35
VAE_no_norm,NHP2,4.230118,3.3179848,0.78437173,0.6465116,1.0,0.8
VAE_no_norm,NIFK,8.214389,7.290259,0.8874986,0.8649964,0.95,0.75
VAE_no_norm,NIP7,4.461738,3.6968348,0.8285638,0.720491,1.0,0.7
VAE_no_norm,NISCH,1.959341,0.9491975,0.4844473,0.3823411,1.0,0.25
VAE_no_norm,NKAP,9.031183,8.104521,0.89739305,0.8874284,1.0,0.65
VAE_no_norm,NKAPD1,2.5964892,1.4045275,0.5409333,0.45308533,0.95,0.3
VAE_no_norm,NLE1,8.111597,7.276503,0.89704937,0.859676,1.0,0.75
VAE_no_norm,NMD3,6.0975657,5.401711,0.88587993,0.82366097,1.0,0.8
VAE_no_norm,NOB1,3.492291,2.9019852,0.8309689,0.7161756,1.0,0.7
VAE_no_norm,NOC3L,5.896483,5.2913256,0.8973698,0.839643,1.0,0.75
VAE_no_norm,NOC4L,6.1957736,5.4544673,0.8803529,0.812694,1.0,0.75
VAE_no_norm,NOL10,6.0088263,5.150877,0.8572185,0.80474794,1.0,0.75
VAE_no_norm,NOL11,8.723909,7.7053566,0.8832458,0.8297591,1.0,0.7
VAE_no_norm,NOL12,5.589335,4.86065,0.8696294,0.80518156,1.0,0.8
VAE_no_norm,NOL6,6.8523192,6.1422606,0.8963769,0.8374782,1.0,0.8
VAE_no_norm,NOL7,2.543852,1.3083181,0.5143059,0.41370285,1.0,0.35
VAE_no_norm,NOL8,7.2623434,6.508067,0.8961387,0.8692909,1.0,0.75
VAE_no_norm,NOLC1,4.155679,3.48231,0.8379641,0.7600137,1.0,0.7
VAE_no_norm,NOM1,5.4370255,4.784472,0.87997967,0.8381658,1.0,0.8
VAE_no_norm,NOMO1,2.405654,1.2581679,0.52300453,0.46849093,0.85,0.4
VAE_no_norm,NOP14,6.5395284,5.916831,0.9047795,0.87658733,1.0,0.75
VAE_no_norm,NOP16,7.8407316,6.858171,0.8746851,0.78967875,1.0,0.85
VAE_no_norm,NOP58,7.2462583,6.4078603,0.88429916,0.83716035,1.0,0.75
VAE_no_norm,NOP9,2.4540231,1.241029,0.50571203,0.4186449,0.95,0.45
VAE_no_norm,NOS1AP,2.4504294,1.1387401,0.4647104,0.38206765,0.95,0.2
VAE_no_norm,NPLOC4,7.7028832,6.9478216,0.90197676,0.87143576,1.0,0.75
VAE_no_norm,NPM1,4.2525434,2.6125042,0.61433923,0.6234925,1.0,0.65
VAE_no_norm,NRBP1,3.2001288,2.064256,0.64505404,0.5283153,0.95,0.45
VAE_no_norm,NRDE2,3.9218519,2.829813,0.7215502,0.6733496,1.0,0.55
VAE_no_norm,NSA2,6.3431277,5.649753,0.89068884,0.83091396,1.0,0.75
VAE_no_norm,NSMCE2,2.4449484,1.5076061,0.61662084,0.487714,0.95,0.55
VAE_no_norm,NSUN4,2.0275764,0.92537004,0.45639217,0.35695696,0.95,0.4
VAE_no_norm,NUB1,2.3568194,1.2229954,0.51891774,0.46259192,0.95,0.4
VAE_no_norm,NUBP2,2.4821768,1.1563118,0.46584585,0.4003074,0.85,0.1
VAE_no_norm,NUDC,3.7853131,2.9851367,0.7886103,0.67905957,1.0,0.75
VAE_no_norm,NUDCD3,3.0324664,2.1240249,0.7004282,0.62507755,1.0,0.55
VAE_no_norm,NUDT15,2.6026652,1.2481021,0.47954768,0.42079017,1.0,0.15
VAE_no_norm,NUFIP1,2.635387,1.5257416,0.578944,0.4609372,1.0,0.45
VAE_no_norm,NUP107,5.1257577,4.434799,0.86519873,0.8347299,1.0,0.55
VAE_no_norm,NUP133,2.4604669,1.7482562,0.7105384,0.62264925,1.0,0.5
VAE_no_norm,NUP153,3.5935073,2.7109547,0.75440353,0.7260257,1.0,0.5
VAE_no_norm,NUP160,5.806134,4.8957047,0.84319526,0.8050588,1.0,0.7
VAE_no_norm,NUP214,2.4065409,1.6463408,0.6841109,0.5874724,0.95,0.55
VAE_no_norm,NUP35,2.3977897,1.0554403,0.44017217,0.36009592,0.95,0.1
VAE_no_norm,NUP43,1.9736569,0.9233242,0.46782407,0.37306613,1.0,0.25
VAE_no_norm,NUP54,5.477287,4.543085,0.8294408,0.69737273,1.0,0.7
VAE_no_norm,NUP62,6.9928794,5.643371,0.8070168,0.73095006,1.0,0.65
VAE_no_norm,NUP85,2.6938374,1.8820192,0.69863874,0.61340016,1.0,0.45
VAE_no_norm,NUP88,2.8761017,2.24095,0.77916235,0.7209654,1.0,0.6
VAE_no_norm,NUP98,7.5759487,6.655966,0.8785653,0.85042554,1.0,0.8
VAE_no_norm,NUTF2,4.525183,3.6238694,0.8008227,0.7629238,1.0,0.65
VAE_no_norm,NVL,7.5347795,6.8115807,0.9040186,0.8592543,1.0,0.8
VAE_no_norm,OGFOD1,3.2521417,1.9452698,0.5981504,0.5254781,0.95,0.5
VAE_no_norm,OIP5,2.3759985,0.9448923,0.3976822,0.3177248,0.95,0.2
VAE_no_norm,OLFML3,1.9158112,0.9199776,0.48020265,0.4281112,0.95,0.2
VAE_no_norm,OPA1,3.7662854,2.7901566,0.7408245,0.6164749,0.95,0.55
VAE_no_norm,ORC3,2.9007027,1.3504087,0.46554536,0.40761518,0.9,0.25
VAE_no_norm,ORC4,2.2697535,0.928866,0.40923652,0.36060396,0.85,0.2
VAE_no_norm,ORC5,2.0450494,0.99521405,0.48664546,0.40085295,0.95,0.2
VAE_no_norm,ORC6,3.8671453,3.0786653,0.796108,0.6868258,1.0,0.8
VAE_no_norm,OSGEP,3.053641,1.613102,0.5282553,0.4292161,1.0,0.5
VAE_no_norm,OSTC,3.3538437,2.0915058,0.62361455,0.50181854,1.0,0.45
VAE_no_norm,PABPC1,9.182985,8.040167,0.87555045,0.8959782,1.0,0.6
VAE_no_norm,PABPC4,3.313994,1.8841444,0.5685419,0.52426183,0.9,0.5
VAE_no_norm,PABPN1,4.774321,3.240801,0.6787983,0.6560426,1.0,0.3
VAE_no_norm,PAF1,9.230793,7.641717,0.8278505,0.78519434,1.0,0.7
VAE_no_norm,PALB2,2.5757134,1.4080913,0.5466801,0.45131317,0.9,0.35
VAE_no_norm,PAM16,7.4587865,6.503717,0.8719538,0.8179533,1.0,0.6
VAE_no_norm,PARN,1.8544759,0.9585908,0.5169066,0.4069906,1.0,0.45
VAE_no_norm,PAXBP1,3.9335027,2.7042427,0.68748975,0.6255834,1.0,0.4
VAE_no_norm,PCBP1,4.319369,3.3771155,0.7818539,0.74346596,1.0,0.6
VAE_no_norm,PCID2,2.48529,1.3287106,0.53463,0.46431836,0.95,0.3
VAE_no_norm,PCNA,6.6289725,5.6533456,0.8528238,0.8162777,1.0,0.7
VAE_no_norm,PCNX3,2.148493,1.0387219,0.48346534,0.39920634,0.95,0.3
VAE_no_norm,PDAP1,3.1120107,1.5595589,0.50114185,0.41212574,0.9,0.25
VAE_no_norm,PDCD11,7.864855,7.080061,0.9002151,0.88391596,1.0,0.75
VAE_no_norm,PDCD5,2.0939121,1.3060724,0.62374747,0.5025778,0.95,0.45
VAE_no_norm,PDCD6,2.7552228,1.3923014,0.5053317,0.4575953,0.95,0.2
VAE_no_norm,PDCD6IP,1.8501008,0.8824462,0.47697198,0.3767922,0.95,0.35
VAE_no_norm,PDHA1,2.4189005,1.2822481,0.53009546,0.46380734,0.95,0.4
VAE_no_norm,PDRG1,4.4421973,3.4638011,0.7797495,0.7228054,1.0,0.6
VAE_no_norm,PELP1,6.712279,5.9963655,0.89334273,0.8408584,1.0,0.8
VAE_no_norm,PES1,7.502975,6.74448,0.8989074,0.8568628,1.0,0.8
VAE_no_norm,PET117,2.600553,1.5476307,0.59511596,0.51005256,1.0,0.55
VAE_no_norm,PEX19,2.9326668,1.8563168,0.6329791,0.5428311,1.0,0.35
VAE_no_norm,PFDN2,5.8189106,4.58021,0.78712505,0.72988516,0.95,0.5
VAE_no_norm,PFDN4,2.441734,1.1901642,0.4874258,0.42523485,0.9,0.35
VAE_no_norm,PFDN6,3.1776664,1.7448117,0.54908586,0.45181835,1.0,0.45
VAE_no_norm,PFN1,3.275899,1.7063609,0.52088326,0.5860852,1.0,0.45
VAE_no_norm,PGAM1,2.8498838,1.288994,0.45229703,0.47758734,0.9,0.2
VAE_no_norm,PGD,3.2427683,1.6644437,0.51327866,0.41153005,1.0,0.4
VAE_no_norm,PGK1,2.341899,1.0592325,0.4522964,0.45506814,0.95,0.3
VAE_no_norm,PGPEP1,3.665766,2.4907572,0.67946434,0.5866453,1.0,0.45
VAE_no_norm,PGS1,3.2084532,2.0583334,0.6415345,0.5021721,1.0,0.55
VAE_no_norm,PHB,9.429797,8.224752,0.87220883,0.8394879,1.0,0.65
VAE_no_norm,PHB2,9.270094,8.168882,0.8812082,0.84161615,1.0,0.8
VAE_no_norm,PHF12,2.7863822,1.5561627,0.5584886,0.46224132,0.95,0.3
VAE_no_norm,PI4KA,1.7726814,1.0908098,0.6153446,0.5266898,0.95,0.35
VAE_no_norm,PIAS1,2.697004,1.5756699,0.5842297,0.54562545,0.85,0.25
VAE_no_norm,PIGH,2.9868457,1.6025765,0.5365448,0.4232789,1.0,0.5
VAE_no_norm,PITRM1,1.9630673,0.9277424,0.47259837,0.39723408,0.95,0.25
VAE_no_norm,PLEKHN1,3.0462012,1.618747,0.5313986,0.4182458,0.95,0.55
VAE_no_norm,PLK1,3.485482,2.3796675,0.682737,0.6228715,0.95,0.5
VAE_no_norm,PLK4,2.7341022,2.2349257,0.8174258,0.7515861,1.0,0.55
VAE_no_norm,PMF1,3.8617268,3.284421,0.85050577,0.7847013,1.0,0.85
VAE_no_norm,PMPCA,4.31582,3.3887596,0.7851948,0.67679137,1.0,0.75
VAE_no_norm,PMPCB,5.819714,5.1815553,0.89034534,0.8655694,1.0,0.55
VAE_no_norm,PNKP,2.9738925,1.803262,0.60636425,0.4968646,0.95,0.25
VAE_no_norm,PNN,4.2518167,3.0096688,0.7078548,0.65011585,0.95,0.65
VAE_no_norm,PNO1,7.515352,6.600096,0.8782152,0.8473646,1.0,0.75
VAE_no_norm,PNPT1,4.512686,3.2338026,0.7166026,0.6644239,0.95,0.45
VAE_no_norm,POGLUT3,0.949327,0.52907854,0.5573196,0.47687343,1.0,0.25
VAE_no_norm,POGZ,2.786352,1.4842563,0.532688,0.4279166,0.9,0.4
VAE_no_norm,POLA1,6.3263416,5.2191067,0.8249802,0.77757615,1.0,0.65
VAE_no_norm,POLD1,7.0685563,5.912944,0.83651364,0.78563946,1.0,0.7
VAE_no_norm,POLD2,6.841735,5.680582,0.8302839,0.7644008,1.0,0.7
VAE_no_norm,POLE,7.468443,6.1999407,0.83015174,0.75302225,1.0,0.65
VAE_no_norm,POLG2,2.8670516,1.420478,0.49544904,0.37087113,0.95,0.35
VAE_no_norm,POLL,4.7656493,3.8498156,0.80782604,0.762849,1.0,0.55
VAE_no_norm,POLR1D,6.1337156,5.3508196,0.87236184,0.8161579,1.0,0.8
VAE_no_norm,POLR1E,6.502315,5.892651,0.9062389,0.8639012,1.0,0.75
VAE_no_norm,POLR2B,8.220969,7.26256,0.8834189,0.8608258,1.0,0.7
VAE_no_norm,POLR2C,8.111291,6.9639087,0.85854506,0.83370125,1.0,0.65
VAE_no_norm,POLR2E,8.471163,7.443733,0.87871444,0.84856737,1.0,0.75
VAE_no_norm,POLR2F,5.708194,4.7254987,0.8278448,0.7712431,1.0,0.7
VAE_no_norm,POLR2G,9.817696,8.60184,0.87615675,0.84688675,1.0,0.85
VAE_no_norm,POLR2H,10.308628,8.766832,0.8504364,0.7945367,1.0,0.75
VAE_no_norm,POLR2I,8.550869,7.3865194,0.8638326,0.8481954,1.0,0.75
VAE_no_norm,POLR2K,7.5864253,6.596761,0.869548,0.82746273,0.95,0.75
VAE_no_norm,POLR2M,2.8026521,1.7629834,0.62904114,0.56474763,0.95,0.55
VAE_no_norm,POLR3B,4.444381,3.3836517,0.76133245,0.67887235,1.0,0.7
VAE_no_norm,POLR3C,3.664156,2.3085103,0.63002515,0.54198235,1.0,0.45
VAE_no_norm,POLR3D,5.435463,4.472322,0.8228043,0.76439923,1.0,0.5
VAE_no_norm,POLR3E,2.67347,1.4524868,0.54329646,0.44488603,0.95,0.5
VAE_no_norm,POLR3F,3.0851068,1.978115,0.641182,0.56807745,1.0,0.35
VAE_no_norm,POLR3K,3.6976974,2.2093563,0.59749514,0.54456586,1.0,0.25
VAE_no_norm,POLRMT,5.5225143,4.864599,0.88086677,0.73453844,1.0,0.7
VAE_no_norm,POP1,6.382973,5.653812,0.88576466,0.825415,1.0,0.8
VAE_no_norm,POP4,6.5103474,5.8837857,0.9037591,0.8722776,1.0,0.8
VAE_no_norm,POP5,3.902972,3.307887,0.8475303,0.74202895,1.0,0.75
VAE_no_norm,POP7,5.975526,5.2718697,0.88224363,0.8162252,1.0,0.75
VAE_no_norm,PPA1,2.5124793,1.4053077,0.55933106,0.4669868,0.95,0.5
VAE_no_norm,PPA2,3.0455315,1.8150122,0.5959591,0.46348432,1.0,0.4
VAE_no_norm,PPAN,8.434944,7.5325522,0.8930174,0.8408304,1.0,0.8
VAE_no_norm,PPIA,2.623257,1.4200838,0.54134375,0.5083202,0.9,0.3
VAE_no_norm,PPIL2,5.719928,4.725503,0.8261473,0.7599058,1.0,0.7
VAE_no_norm,PPME1,2.9963443,1.8686409,0.62364024,0.4923254,1.0,0.5
VAE_no_norm,PPP1R11,4.0964713,3.0273032,0.73900265,0.66135806,1.0,0.45
VAE_no_norm,PPP1R15B,3.9625382,2.6227646,0.66189003,0.5827694,1.0,0.4
VAE_no_norm,PPP1R2,2.183785,1.4358677,0.6575133,0.6082975,1.0,0.35
VAE_no_norm,PPP1R37,1.120843,0.5239616,0.46747097,0.39757302,1.0,0.25
VAE_no_norm,PPP1R8,2.8400283,1.6929098,0.59608907,0.5143506,1.0,0.3
VAE_no_norm,PPP2CA,2.3964267,1.1706028,0.48847845,0.39176258,1.0,0.45
VAE_no_norm,PPP2R1A,1.9330583,1.2536477,0.6485307,0.54665565,1.0,0.55
VAE_no_norm,PPP2R3C,2.9446683,1.7759032,0.6030911,0.5257771,0.95,0.55
VAE_no_norm,PPP6C,2.4193652,1.9265913,0.796321,0.76821893,1.0,0.6
VAE_no_norm,PPRC1,4.025551,2.9649389,0.73653,0.5751297,1.0,0.75
VAE_no_norm,PRC1,2.201568,1.0669698,0.48464087,0.3952546,0.9,0.3
VAE_no_norm,PRDM4,2.626531,1.1977088,0.45600408,0.3622164,0.95,0.5
VAE_no_norm,PRELID1,7.8782907,6.8589644,0.87061584,0.81677073,1.0,0.55
VAE_no_norm,PRELID3B,8.093668,7.4058495,0.9150177,0.86927825,1.0,0.75
VAE_no_norm,PRIM1,7.350192,6.0685105,0.82562613,0.7675856,1.0,0.7
VAE_no_norm,PRIM2,5.914118,4.7208366,0.7982318,0.72605085,1.0,0.55
VAE_no_norm,PRKCA,2.9135432,1.3603097,0.46689188,0.40450332,1.0,0.2
VAE_no_norm,PRORP,3.2150621,1.6076071,0.50002366,0.39749393,0.9,0.5
VAE_no_norm,PRPF19,5.062123,3.9216151,0.7746977,0.7491326,1.0,0.55
VAE_no_norm,PRPF3,8.517435,7.2574315,0.8520677,0.8400755,1.0,0.7
VAE_no_norm,PRPF31,7.5718865,6.47186,0.85472226,0.8318646,1.0,0.7
VAE_no_norm,PRPF39,2.619714,1.7544116,0.66969585,0.55098575,1.0,0.45
VAE_no_norm,PRPF4,7.469994,6.3235307,0.8465242,0.8309275,1.0,0.8
VAE_no_norm,PRPF40A,7.494878,5.9902825,0.7992502,0.754807,1.0,0.7
VAE_no_norm,PRPF4B,4.3616486,3.0989676,0.7105037,0.5978227,0.95,0.6
VAE_no_norm,PRPF8,7.399146,6.2480636,0.8444303,0.8090299,1.0,0.75
VAE_no_norm,PRRC2A,4.0957303,3.2113461,0.7840717,0.7181547,1.0,0.6
VAE_no_norm,PSAT1,2.31228,1.1536167,0.49890873,0.4510927,0.95,0.3
VAE_no_norm,PSMA3,12.1766405,11.542795,0.9479458,0.9345503,1.0,0.7
VAE_no_norm,PSMA4,11.405958,10.730198,0.94075376,0.9386343,1.0,0.6
VAE_no_norm,PSMB1,7.6881657,6.7134213,0.87321496,0.82198,1.0,0.7
VAE_no_norm,PSMB2,11.1824875,10.3364,0.92433816,0.9231105,1.0,0.75
VAE_no_norm,PSMB3,11.879647,11.071248,0.9319509,0.9113616,1.0,0.7
VAE_no_norm,PSMB5,12.717336,11.89457,0.9353036,0.9339477,1.0,0.65
VAE_no_norm,PSMC1,11.927312,10.977168,0.9203388,0.91595113,1.0,0.7
VAE_no_norm,PSMC4,11.1264105,10.093775,0.90719056,0.8965489,1.0,0.75
VAE_no_norm,PSMC5,12.196046,11.447822,0.93865025,0.94309056,1.0,0.75
VAE_no_norm,PSMD11,11.161508,10.329761,0.9254808,0.9097242,1.0,0.7
VAE_no_norm,PSMD14,10.443808,9.589601,0.91820925,0.90097713,1.0,0.7
VAE_no_norm,PSMD4,5.6347804,4.642126,0.8238344,0.7432996,1.0,0.6
VAE_no_norm,PSME1,2.9218533,1.3266152,0.4540321,0.37987137,0.9,0.3
VAE_no_norm,PSME2,2.4369998,1.0977324,0.4504442,0.38258168,0.95,0.3
VAE_no_norm,PSMG1,2.3799803,1.1712297,0.4921174,0.45675313,0.9,0.1
VAE_no_norm,PSMG2,3.0185103,1.3847388,0.45874906,0.367491,0.95,0.35
VAE_no_norm,PTCD1,2.670896,1.7412268,0.6519261,0.532352,1.0,0.4
VAE_no_norm,PTCD3,3.2130241,1.7254136,0.5370061,0.45151046,1.0,0.3
VAE_no_norm,PTEN,2.4123833,1.4255757,0.5909408,0.5148303,1.0,0.4
VAE_no_norm,PTGR2,2.9667213,1.3932421,0.46962354,0.3844994,0.95,0.2
VAE_no_norm,PTMA,4.3319173,2.9632885,0.6840594,0.72161853,1.0,0.55
VAE_no_norm,PTPMT1,2.5474365,1.1526581,0.45247766,0.3764234,0.9,0.3
VAE_no_norm,PTPN1,2.0563,0.9294974,0.45202425,0.36897326,0.95,0.45
VAE_no_norm,PTPN11,2.1654105,1.0472219,0.48361355,0.3831437,1.0,0.4
VAE_no_norm,PUF60,4.171093,2.8072855,0.67303354,0.6163883,0.95,0.3
VAE_no_norm,PXN,3.353547,2.4421148,0.72821844,0.63396305,1.0,0.65
VAE_no_norm,PYROXD1,2.440845,1.4253424,0.5839545,0.4738829,1.0,0.45
VAE_no_norm,PYURF,4.194021,3.4958868,0.83354056,0.7344173,1.0,0.65
VAE_no_norm,QARS,9.195697,8.075032,0.8781316,0.85529846,1.0,0.55
VAE_no_norm,QRSL1,2.392809,1.2377187,0.517266,0.41492593,1.0,0.4
VAE_no_norm,RAB4A,1.9438928,0.9867418,0.5076112,0.42461392,0.95,0.3
VAE_no_norm,RAB4B,1.3419507,0.630712,0.4699964,0.3721741,0.95,0.25
VAE_no_norm,RAB6A,3.4113154,1.9786198,0.5800167,0.50645524,0.95,0.55
VAE_no_norm,RABGGTA,7.417123,6.420166,0.8655871,0.876048,1.0,0.65
VAE_no_norm,RABGGTB,5.1473956,4.220373,0.81990457,0.77654403,1.0,0.65
VAE_no_norm,RAC1,2.639205,1.2412742,0.47032127,0.38649607,0.9,0.2
VAE_no_norm,RAC3,3.8730638,3.2098908,0.828773,0.7870963,1.0,0.65
VAE_no_norm,RAD51,4.504777,3.6632965,0.8132026,0.71662,1.0,0.75
VAE_no_norm,RAD51C,3.0688848,1.6919184,0.55131376,0.45813692,1.0,0.45
VAE_no_norm,RAD51D,2.6051042,1.1173451,0.4289061,0.34784484,0.75,0.2
VAE_no_norm,RAD9A,2.6560853,1.4645332,0.5513879,0.4461255,0.9,0.5
VAE_no_norm,RAE1,5.603784,4.630864,0.8263816,0.7378306,0.95,0.75
